,0,1,2,3,4,5,6,7
0,-0.38756109009690365,2.1309416774890533,0.11699401624664484,1.114260679743653,0.4403857917312123,-3.120997016937921,0.947981470461053,1.4842213566363123
1,-0.06128714398302822,0.24328321624231736,-0.9297633071782943,-1.8074510614616894,-0.6200678027595959,0.44097529786650547,-0.9518937200101845,-0.05244144274326539
2,0.7873886438934061,3.465327420636835,0.7134789861243006,0.14839382208373095,-1.2091246540095688,3.1917287325148482,0.32302677005910413,0.3076474668437152
3,2.412935278287684,-0.6938113694470367,-0.1955175816327807,0.1342358408542772,-1.910119431262916,0.8055378027106421,1.1607573835357203,0.10763408503321005
4,-1.1844171796614227,3.6765331055770187,2.108527945846989,0.7802640795850858,-1.4403151101570366,1.9656577552394188,-0.18970821260601078,0.35058334736251895
5,-1.213896893369615,2.6321857691605666,0.6461899758039402,1.3167299852302157,-0.2877410462203986,1.193949354206132,-1.2200908493697116,-1.087262668920507
6,1.7533087772446472,-0.9391177654839101,0.006302920878711076,0.36679539737156996,-0.3465736152649725,0.2298190518875991,0.5450071053692369,0.14802085062662887
7,0.19741406812270546,0.5046570104594134,0.17315459118508814,-1.6281314541739709,-0.5111120421643147,-0.2693293004791095,-1.147283250373107,0.319080977797315
8,-1.5338456260149338,-0.7117093969487084,0.7758244996823974,0.44547958261104176,0.5222163925889212,0.3236596941251289,0.47713989139920965,0.6920234861158077
9,0.22312311833019494,0.13756831141496084,-0.6684747433817566,-0.013689316013819177,0.6677137076975798,1.0919436808074694,-0.04577023173244391,0.7360150607130109
10,0.9445798930430136,-0.18890786155613998,-0.2303898105487745,0.060928589669961064,1.8400077955433811,-0.578464273153215,-1.3394549482468814,0.34485429683034075
11,-0.5865815492154216,1.2851881753082368,-2.899577060787138,0.07428777107425177,0.492279568293635,-1.138553711327869,1.4072652615020973,-0.012938902498057413
12,-4.494956823747643,0.7161635241795025,1.7571434042435816,-0.08693779549394842,-1.1916894886755662,1.2963561516738413,1.2304525197066039,3.294835119333311
13,-1.2381177116396394,1.140401262581712,1.1159505547663309,2.789529773386719,-0.2965244446192544,1.306738163770009,0.20387921753656865,-2.1633153837718573
14,-0.785299498882583,-1.4640750299690495,0.6178775845593183,0.019166210789505537,2.2051946468240606,-0.6453032208513368,-0.5317605275411887,-0.7807936489719906
15,-1.206073996327405,-1.1337957016149836,0.1911483400479342,1.008772009874592,-0.6777030917698653,-0.5698987767156075,-0.031450770042512705,-0.46503347743220236
16,-0.6753054538955464,-0.7391244657148528,0.7434374703102438,-1.0797852821123703,0.8443405995735331,0.22632503299535875,0.04572398092737057,0.17601307607609634
17,-1.2747215132588936,1.816153011426713,-0.21176309521454564,1.7567912209186485,1.823132250827044,1.4605275694653717,-1.3745099080462873,-1.958742713672296
