,0,1,2,3,4,5,6,7
0,-1.6079692372102752,-0.3769042048888183,0.5717870082256067,0.21785632161780522,-2.063747601016641,-1.5149228337147491,1.3209535052588124,1.3658887637947834
1,-1.250352211384295,-0.878017262427045,1.2507769179056258,-0.32751990143709186,1.840167820116546,-0.036014339651466915,0.4399678417184,-0.5508685032696947
2,-0.03729836518239492,1.6389186830319191,-1.3765013455991355,-1.4397964651498476,0.5905661542575508,2.1047161064027087,0.9722637892055442,-0.2736717919441053
3,1.0186261713939768,-1.2511972405639011,1.0659568012313176,-2.2745591380419783,0.7734402365957714,-0.20323842151609525,-0.7387810931333944,-0.6535418577519773
4,2.6258805518120827,3.70115864795878,-0.1508139485395907,0.7949290178557545,0.4037290918396435,-0.48230947221532444,0.710364493534545,-0.5965421196954234
5,-0.13703474626673515,-1.132240573087283,-0.17038044289222365,0.7641141005623542,0.9534566669593364,-0.2964685575321062,0.8094852658972195,-0.677242216272592
6,-0.9635979737127293,-0.07983334182450302,1.0968116878403145,1.3943691039325437,2.195033643927986,0.021016884571680747,0.8670171942255472,1.5440324837144437
7,-2.0835447283475634,2.851526714399551,0.45526502388823453,-0.3905930178726545,0.2830342442912282,-3.570080049453236,0.057898353470633865,-0.7435082083914176
8,-0.4025280586535254,-1.0538454580000014,0.27039553856613063,-0.6225856977813619,1.2794201339878792,-0.048716090060584194,-0.0366460706854631,-0.6239460883635551
9,0.5508340952004154,0.019614588989637024,-0.8986367157558548,-0.5111137185022144,-0.4201553368526341,-0.26731548648791076,-1.0077063186333495,0.2627597846939089
10,0.03441853677997153,0.012672896311793415,0.021838881330217993,0.780165725782564,-0.04357240583323824,2.120522642622595,-1.5581723150742748,-0.6913123266366311
11,0.8343226282333679,-1.2354500331807856,-0.949602222901471,0.3599659035913083,-0.21520710024434866,-0.3419425000254744,0.2909338563978507,-0.484344851352569
12,0.7170260062308533,-0.1202773868787036,-1.126165156066382,-0.795976255412131,-0.4067575327565293,-1.0493586793140322,-0.6451453807418766,0.17888141901854304
13,-0.35192129968530994,-0.9633085112484601,-0.34364532403396125,-0.1941225747946689,0.7689055684147516,-1.2610747541832599,0.8046894063701971,0.02160345478089278
14,-0.2032323023469905,-1.005857953576483,0.9889193495666387,0.47099573524428867,1.064046377739236,1.3355263154108923,-0.20237508767599002,-0.8908014918600532
